reactor.ID,IPL.num,User,Type.1,Type.2,sample.ID,group.num,rep.num,Date.Time,Data.File,IPL.ID,Name.full,flag.major,flag.analysis,primes,comments,version,d17O,d.17O,d17O.err,d18O,d.18O,d18O.err,CAP.17O,CAP17O.err,d33,d33.err,d34,d34.err,d35,d35.err,d36,d36.err,X33.mismatch.R2,X34.mismatch.R2,d.18O.prelim,test.d.18O.prelim,flag.d18O,flag,reactor.segment,d33.smow_ref,d34.smow_ref,d17O.slap,d18O.slap,dp17O.SMOWSLAP,dp18O.SMOWSLAP,D17O.SMOWSLAP,D17O.SMOWSLAP.per.meg,dp17O.SMOWSLAP.CO2norm,dp18O.SMOWSLAP.CO2norm,D17O.SMOWSLAP.per.meg.carbNorm,dp17O.SMOWSLAP.CO2norm.type,dp18O.SMOWSLAP.CO2norm.type,D17O.SMOWSLAP.per.meg.carbNorm.type
32,5556,acf,WaterStd,House DI,House DI,1,2 1,3/12/25 13:47,Data_3324,IPL-17O-5556,Data_3324 IPL-17O-5556 HouseDI#3-R32-2 1,0,0,1,,2.5,-3.593441739,-3.599914052,0.004471943,-6.763922352,-6.7869014,0.001549912,-0.016430113,0.004514553,-13.75179822,0.004426351,-26.5254556,0.001519075,-24.77380509,0.165066283,374.312901,0.599867919,0.028863911,0.021058447,-6.772078887,0.069191242,0,0,1,-3.293918372,-6.251124977,-3.523630071,-6.681555302,-3.529852678,-6.703976822,0.009847085,9.847084548,-3.529852678,-6.703976822,9.847084548,no correction,no correction,no correction
32,5557,acf,WaterStd,House DI,House DI,1,3 1,3/12/25 16:01,Data_3325,IPL-17O-5557,Data_3325 IPL-17O-5557 HouseDI#3-R32-3 1,0,0,0,,2.5,-3.587741323,-3.594192998,0.003881314,-6.753426041,-6.776333646,0.001185287,-0.016288833,0.003757048,-13.74615592,0.003841744,-26.51516813,0.001161705,-26.30290224,0.109510544,373.2462247,0.289226134,0.000380915,0.001170898,-6.761193888,0.010884999,0,0,1,-3.287225792,-6.238803254,-3.516470764,-6.668385149,-3.52266808,-6.690718168,0.010031113,10.03111261,-3.52266808,-6.690718168,10.03111261,no correction,no correction,no correction
32,5558,acf,WaterStd,House DI,House DI,1,4 1,3/13/25 11:25,Data_3326,IPL-17O-5558,Data_3326 IPL-17O-5558 HouseDI#3-R32-4 1,0,0,0,,2.5,-3.547882256,-3.554191242,0.004183396,-6.670455816,-6.692802914,0.003066165,-0.020391304,0.004223462,-13.70670321,0.004140746,-26.43384869,0.003005161,-27.25619478,0.168496091,366.2835292,0.451819511,0.036628474,0.151412841,-6.675155368,0.08603852,0,0,1,-3.238730384,-6.13994168,-3.464593377,-6.562716316,-3.470608979,-6.584345622,0.00592551,5.925509879,-3.470608979,-6.584345622,5.925509879,no correction,no correction,no correction
32,5559,acf,WaterStd,SMOW,SMOW,1,1 1,3/13/25 13:52,Data_3327,IPL-17O-5559,Data_3327 IPL-17O-5559 VSMOW2-B9-R32-1 1,0,0,2,,2.5,-0.151931202,-0.15194308,0.004148062,-0.236992595,-0.237020716,0.00132237,-0.026796142,0.004215337,-10.34537385,0.004105773,-20.12838635,0.00129606,-22.59087897,0.121762343,324.0021121,0.138529611,0.022315176,0.026840803,-0.026218647,6.648936721,0,0,1,0.159364388,0.298966882,0.170478162,0.319552682,0.170463632,0.319501636,0.001766768,1.766767915,0.170463632,0.319501636,1.766767915,no correction,no correction,no correction
32,5560,acf,WaterStd,SMOW,SMOW,1,2 1,3/13/25 15:45,Data_3328,IPL-17O-5560,Data_3328 IPL-17O-5560 VSMOW2-B9-R32-2 1,0,0,0,,2.5,-0.192381198,-0.192399912,0.003257993,-0.315470533,-0.315520326,0.001053293,-0.02580518,0.003069747,-10.38541146,0.003224778,-20.20530288,0.001032337,-23.85929277,0.142766675,440.9434648,0.286843157,0.059462595,0.055490786,-0.107059246,0.080840599,0,0,1,0.11974406,0.221999332,0.128094787,0.23728542,0.128086583,0.237257272,0.002814743,2.814743492,0.128086583,0.237257272,2.814743492,no correction,no correction,no correction
32,5561,acf,WaterStd,SMOW,SMOW,1,3 1,3/13/25 17:45,Data_3329,IPL-17O-5561,Data_3329 IPL-17O-5561 VSMOW2-B9-R32-3 1,0,0,0,,2.5,-0.234358032,-0.234385737,0.003543406,-0.369983143,-0.370051637,0.00134176,-0.038998472,0.003662809,-10.42696034,0.003507281,-20.25873091,0.001315064,-24.44978681,0.136619958,358.0346027,0.166627708,0.042952742,0.154057213,-0.16321686,0.056157614,0,0,1,0.078644399,0.169098359,0.084128912,0.180741873,0.084125373,0.180725541,-0.011297713,-11.2977129,0.084125373,0.180725541,-11.2977129,no correction,no correction,no correction
32,5562,acf,WaterStd,SMOW,SMOW,1,4 1,3/14/25 10:31,Data_3330,IPL-17O-5562,Data_3330 IPL-17O-5562 VSMOW2-B9-R32-4 1,0,0,0,,2.5,-0.281648485,-0.281688434,0.003775624,-0.486068255,-0.48618656,0.002637269,-0.02498193,0.003927869,-10.47376867,0.003737132,-20.37250638,0.002584798,-25.11201125,0.124360793,543.5628088,0.458157929,0.001386652,0.000742547,-0.282815537,0.119598676,0,0,1,0.03881376,0.06672689,0.041520559,0.071321467,0.041519697,0.071318924,0.003863305,3.863305335,0.041519697,0.071318924,3.863305335,no correction,no correction,no correction
32,5564,acf,WaterStd,SLAP,SLAP,1,1 1,3/14/25 14:39,Data_3332,IPL-17O-5564,Data_3332 IPL-17O-5564 SLAP-B10-R32-1 1,0,0,3,,2.5,-28.71646638,-29.13685202,0.004211693,-53.66017652,-55.15355306,0.001586517,-0.015776003,0.004259748,-38.61869384,0.004168754,-72.48865679,0.001554952,-85.49082852,0.123771749,256.7264682,0.090487438,0.002590664,0.001649203,-56.62759712,54.88147638,0,0,1,-28.4033327,-53.13358168,-30.38412794,-56.79217192,-30.85529411,-58.4686303,0.016142693,16.1426928,-30.85529411,-58.4686303,16.1426928,no correction,no correction,no correction
32,5565,acf,WaterStd,SLAP,SLAP,1,2 1,3/16/25 13:40,Data_3333,IPL-17O-5565,Data_3333 IPL-17O-5565 SLAP-B10-R32-2 1,0,0,0,,2.5,-28.627407,-29.04516385,0.004726131,-53.47106928,-54.95374359,0.006028698,-0.029587235,0.003986294,-38.53054242,0.004677949,-72.30331205,0.005908751,-83.35809853,0.185123238,494.1064621,0.286441384,0.042597019,0.039350506,-56.42148219,0.206114926,0,0,1,-28.29387836,-52.90778433,-30.26704045,-56.55082697,-30.73454482,-58.21278628,0.001806335,1.806335329,-30.73454482,-58.21278628,1.806335329,no correction,no correction,no correction
32,5566,acf,WaterStd,SLAP,SLAP,1,3 1,3/16/25 15:30,Data_3334,IPL-17O-5566,Data_3334 IPL-17O-5566 SLAP2-C1-R32-3 1,0,0,0,,2.5,-28.81381344,-29.23708212,0.00367079,-53.82870993,-55.33165864,0.001446576,-0.021966361,0.003806012,-38.71504844,0.003633367,-72.65383704,0.001417795,-87.06201137,0.161487521,343.3593764,0.149123915,0.004717531,0.007039333,-56.81132368,0.389841484,0,0,1,-28.47955189,-53.26420653,-30.46566251,-56.93179113,-30.9393872,-58.61666719,0.010213078,10.21307768,-30.9393872,-58.61666719,10.21307768,no correction,no correction,no correction
32,5567,acf,WaterStd,SLAP,SLAP,1,4 1,3/16/25 17:20,Data_3335,IPL-17O-5567,Data_3335 IPL-17O-5567 SLAP2-C1-R32-4 1,0,0,0,,2.5,-28.86685109,-29.29169485,0.003880786,-53.91477752,-55.42262683,0.001185918,-0.028547889,0.004032211,-38.76754537,0.003841221,-72.73819221,0.001162323,-88.7162546,0.143037717,278.4417285,0.077365976,0.081156629,0.069174322,-56.90516321,0.093839533,0,0,1,-28.53181105,-53.34889452,-30.52156612,-57.02231044,-30.99704913,-58.71265563,0.003233043,3.233043314,-30.99704913,-58.71265563,3.233043314,no correction,no correction,no correction
32,5568,acf,Water,Mono Basin,MB_24_08_376,1,01 1,3/17/25 11:48,Data_3336,IPL-17O-5568,Data_3336 IPL-17O-5568 MB_24_08_376-R32-01 1,0,0,3,,2.5,-8.379913134,-8.415222465,0.004837325,-15.82900696,-15.95562385,0.003483024,0.00934693,0.004670722,-18.48947158,0.004788009,-35.4101803,0.003413725,-44.19516263,0.120079755,358.2158764,0.15084116,0.015355624,0.012291978,-16.21736972,40.68779349,0,0,1,-8.029641615,-15.22540694,-8.589613786,-16.27377454,-8.62671714,-16.4076468,0.036520368,36.52036831,-8.62671714,-16.4076468,36.52036831,no correction,no correction,no correction
32,5569,acf,Water,Mono Basin,MB_24_08_376,1,02 1,3/17/25 14:33,Data_3337,IPL-17O-5569,Data_3337 IPL-17O-5569 MB_24_08_376-R32-02 1,0,0,0,,2.5,-8.438000234,-8.473801994,0.003879476,-15.93458077,-16.06290124,0.001652163,0.007409861,0.004304261,-18.54696648,0.003839925,-35.5136536,0.001619292,-45.05433195,0.142447166,391.9988253,0.141079053,0.01310835,0.010724068,-16.32789874,0.110529021,0,0,1,-8.086530978,-15.32881656,-8.650470507,-16.38430457,-8.68810301,-16.52001164,0.034463137,34.46313729,-8.68810301,-16.52001164,34.46313729,no correction,no correction,no correction
32,5570,acf,Water,Mono Basin,MB_24_08_376,1,03 1,3/17/25 17:07,Data_3338,IPL-17O-5570,Data_3338 IPL-17O-5570 MB_24_08_376-R32-03 1,0,0,0,,2.5,-8.437379836,-8.473176358,0.004139063,-15.93090452,-16.05916544,0.001246924,0.006062996,0.004127604,-18.54635241,0.004096865,-35.5100505,0.001222115,-45.45393301,0.141485838,420.1209234,0.114364701,0.041513935,0.037375395,-16.32404974,0.003849004,0,0,1,-8.084775382,-15.32306145,-8.648592479,-16.37815319,-8.686208596,-16.51375781,0.033055529,33.05552913,-8.686208596,-16.51375781,33.05552913,no correction,no correction,no correction
32,5571,acf,Water,Mono Basin,MB_24_11_423,1,01 1,3/18/25 11:19,Data_3339,IPL-17O-5571,Data_3339 IPL-17O-5571 MB_24_11_423-R32-01 1,0,0,1,,2.5,-8.60459433,-8.641827894,0.003914558,-16.23072381,-16.36388499,0.00271682,-0.001696617,0.003638457,-18.71186215,0.003874649,-35.80390455,0.002662766,-45.64527909,0.147545477,402.3343179,0.206243966,0.00272277,0.004359588,-16.63800675,0.313957011,0,0,1,-8.244008119,-15.60835534,-8.818929809,-16.68309141,-8.85804672,-16.82382158,0.024931077,24.93107707,-8.85804672,-16.82382158,24.93107707,no correction,no correction,no correction
32,5572,acf,Water,Mono Basin,MB_24_11_423,1,02 1,3/18/25 13:27,Data_3340,IPL-17O-5572,Data_3340 IPL-17O-5572 MB_24_11_423-R32-02 1,0,0,0,,2.5,-8.553161409,-8.589949916,0.003900424,-16.15123565,-16.28308853,0.001158354,0.00752083,0.004109603,-18.66095359,0.003860659,-35.72599789,0.001135307,-45.87906127,0.113142236,439.325238,0.099897762,0.007703267,0.008845698,-16.55476079,0.083245963,0,0,1,-8.191607821,-15.52708133,-8.762875212,-16.59622116,-8.801494982,-16.73548138,0.034839188,34.83918782,-8.801494982,-16.73548138,34.83918782,no correction,no correction,no correction
32,5573,acf,Water,Mono Basin,MB_24_11_423,1,03 1,3/18/25 15:45,Data_3341,IPL-17O-5573,Data_3341 IPL-17O-5573 MB_24_11_423-R32-03 1,0,0,0,,2.5,-8.676410031,-8.714269553,0.004076295,-16.38565187,-16.52138143,0.001528587,0.009019843,0.004174435,-18.78294569,0.004034737,-35.95575014,0.001498174,-46.56423108,0.136322945,341.1672262,0.093004692,0.110556917,0.11937987,-16.80027894,0.245518152,0,0,1,-8.313889221,-15.75979475,-8.893684288,-16.8449584,-8.933469163,-16.98844838,0.036431581,36.43158145,-8.933469163,-16.98844838,36.43158145,no correction,no correction,no correction
32,5574,acf,Water,Mono Basin,MB_24_05_337,1,01 1,3/18/25 17:59,Data_3342,IPL-17O-5574,Data_3342 IPL-17O-5574 MB_24_05_337-R32-01 1,0,0,0,,2.5,-8.453040689,-8.488970509,0.003569045,-15.95929661,-16.0880176,0.001456926,0.005502783,0.003837845,-18.5618536,0.003532659,-35.5378777,0.001427939,-46.23544042,0.120648703,360.6030263,0.069504279,0.008438167,0.010825577,-16.35377641,0.446502527,0,0,1,-8.089448522,-15.33135746,-8.653591514,-16.38702044,-8.691251256,-16.52277275,0.032772756,32.7727558,-8.691251256,-16.52277275,32.7727558,no correction,no correction,no correction
32,5575,acf,Water,Mono Basin,MB_24_05_337,1,02 1,3/19/25 11:05,Data_3343,IPL-17O-5575,Data_3343 IPL-17O-5575 MB_24_05_337-R32-02 1,0,0,1,,2.5,-8.380523203,-8.415837459,0.003426672,-15.83443928,-15.96114352,0.003161651,0.011646317,0.003917687,-18.49007543,0.003391737,-35.41550453,0.003098747,-45.95911057,0.131561563,431.3700313,0.327806886,0.01284867,0.00920274,-16.22305671,0.130719698,0,0,1,-8.009338606,-15.19257682,-8.567894883,-16.23868385,-8.604810304,-16.37197624,0.039593151,39.59315094,-8.604810304,-16.37197624,39.59315094,no correction,no correction,no correction
32,5576,acf,Water,Mono Basin,MB_24_05_337,1,03 1,3/19/25 13:03,Data_3344,IPL-17O-5576,Data_3344 IPL-17O-5576 MB_24_05_337-R32-03 1,0,0,0,,2.5,-8.412985771,-8.448575067,0.004400532,-15.89738557,-16.02510445,0.001266292,0.012680081,0.004459136,-18.52220704,0.004355668,-35.47719845,0.001241097,-47.01219423,0.12018374,387.0293348,0.083447951,0.002931739,0.00141819,-16.28895636,0.065899645,0,0,1,-8.040948156,-15.25398116,-8.601708824,-16.30431627,-8.638917045,-16.43869427,0.040713529,40.71352922,-8.638917045,-16.43869427,40.71352922,no correction,no correction,no correction
32,5577,acf,Water,Mono Basin,MB_24_11_408,1,01 1,3/19/25 15:05,Data_3345,IPL-17O-5577,Data_3345 IPL-17O-5577 MB_24_11_408-R32-01 1,0,0,0,,2.5,-7.622251279,-7.651449339,0.003476934,-14.38364105,-14.48808843,0.001533773,-0.001738649,0.003694643,-17.73953408,0.003441486,-33.99357155,0.001503257,-45.09246057,0.135309164,422.2033097,0.084724743,0.075908456,0.071921962,-14.70539145,1.583564908,0,0,1,-7.249015718,-13.73759667,-7.7545485,-14.68351892,-7.784771356,-14.79238883,0.025609945,25.6099454,-7.784771356,-14.79238883,25.6099454,no correction,no correction,no correction
32,5578,acf,Water,Mono Basin,MB_24_11_408,1,02 1,3/19/25 18:31,Data_3346,IPL-17O-5578,Data_3346 IPL-17O-5578 MB_24_11_408-R32-02 1,0,0,0,,2.5,-7.616081945,-7.645232753,0.004223246,-14.39628472,-14.50091672,0.00178946,0.011251274,0.004331177,-17.73342764,0.00418019,-34.00596366,0.001753857,-45.47556998,0.137512819,335.7577253,0.07528267,0.008014488,0.006459511,-14.71860793,0.013216475,0,0,1,-7.241325874,-13.74746877,-7.746322381,-14.69407078,-7.776480983,-14.80309799,0.039554757,39.55475704,-7.776480983,-14.80309799,39.55475704,no correction,no correction,no correction
32,5580,acf,Water,Mono Basin,MB_24_11_408,1,04 1,3/20/25 14:36,Data_3348,IPL-17O-5580,Data_3348 IPL-17O-5580 MB_24_11_408-R32-04 1,0,0,0,,2.5,-7.536504949,-7.565048308,0.004527614,-14.24220417,-14.34459776,0.001369747,0.008899311,0.00471048,-17.65466193,0.004481455,-33.85494871,0.001342495,-45.82979886,0.151442155,406.8055194,0.08643543,0.004285245,0.006086172,-14.55755891,0.161049014,0,0,1,-7.152827351,-13.57700478,-7.651652137,-14.51186924,-7.681076219,-14.61819634,0.037331448,37.33144812,-7.681076219,-14.61819634,37.33144812,no correction,no correction,no correction
32,5581,acf,Water,Mono Basin,MB_24_05_344,1,01 1,3/21/25 12:17,Data_3349,IPL-17O-5581,Data_3349 IPL-17O-5581 MB_24_05_344-R32-01 1,0,0,0,,2.5,-8.363593985,-8.398765367,0.003812143,-15.80445985,-15.93068215,0.002610063,0.012634806,0.003849505,-18.4733188,0.003773278,-35.38612158,0.002558133,-46.45793421,0.141300962,367.4579288,0.203290554,0.016968794,0.019335398,-16.19167223,1.634113314,0,0,1,-7.970650665,-15.12277478,-8.526508918,-16.16407549,-8.563067555,-16.29613922,0.041293951,41.29395061,-8.563067555,-16.29613922,41.29395061,no correction,no correction,no correction
32,5582,acf,Water,Mono Basin,MB_24_05_344,1,02 1,3/21/25 14:47,Data_3350,IPL-17O-5582,Data_3350 IPL-17O-5582 MB_24_05_344-R32-02 1,0,0,0,,2.5,-8.3684713,-8.403683825,0.00377565,-15.80871192,-15.93500244,0.001877548,0.009997462,0.003690727,-18.47814639,0.003737157,-35.39028905,0.001840192,-47.36283815,0.124979266,385.1528276,0.084715722,0.032374134,0.035659397,-16.19612352,0.004451291,0,0,1,-7.974423754,-15.12500567,-8.530545135,-16.16645999,-8.567138491,-16.2985629,0.03850272,38.50271998,-8.567138491,-16.2985629,38.50271998,no correction,no correction,no correction
32,5583,acf,Water,Mono Basin,MB_24_05_344,1,03 1,3/21/25 18:02,Data_3351,IPL-17O-5583,Data_3351 IPL-17O-5583 MB_24_05_344-R32-03 1,0,0,1,,2.5,-8.390380324,-8.425778085,0.00439026,-15.83746936,-15.96422218,0.001273229,0.003331228,0.004425532,-18.49983205,0.004345501,-35.41847433,0.001247897,-46.92918644,0.169855449,391.9997065,0.120129989,0.001254352,0.000363817,-16.22622886,0.030105345,0,0,1,-7.99490439,-15.15115342,-8.552454052,-16.19440818,-8.589236155,-16.32697074,0.031404394,31.40439367,-8.589236155,-16.32697074,31.40439367,no correction,no correction,no correction
32,5584,acf,Water,Mono Basin,MB_24_05_355,1,01 1,3/22/25 11:49,Data_3352,IPL-17O-5584,Data_3352 IPL-17O-5584 MB_24_05_355-R32-01 1,0,0,0,,2.5,-8.031350559,-8.063775842,0.003618755,-15.16200897,-15.27812763,0.002943875,0.003075545,0.003358093,-18.14446259,0.003581862,-34.75645298,0.002885303,-46.32476164,0.151386016,377.3137824,0.242061317,0.044957523,0.039171518,-15.51934783,0.706881035,0,0,1,-7.627859999,-14.46081364,-8.159812673,-15.45653405,-8.19328616,-15.5772316,0.031492125,31.49212526,-8.19328616,-15.5772316,31.49212526,no correction,no correction,no correction
32,5585,acf,Water,Mono Basin,MB_24_05_355,1,02 1,3/22/25 13:40,Data_3353,IPL-17O-5585,Data_3353 IPL-17O-5585 MB_24_05_355-R32-02 1,0,0,0,,2.5,-8.112764725,-8.145852635,0.004364447,-15.31590979,-15.43440989,0.00143004,0.003515785,0.00444201,-18.22504674,0.004319952,-34.90729176,0.001401588,-47.36733605,0.139396223,356.6500548,0.130287209,0.014534075,0.169815527,-15.68036376,0.161015929,0,0,1,-7.708487754,-14.61332402,-8.246063256,-15.61954575,-8.280250103,-15.74281616,0.031956831,31.95683074,-8.280250103,-15.74281616,31.95683074,no correction,no correction,no correction
32,5586,acf,Water,Mono Basin,MB_24_05_355,1,03 1,3/22/25 17:08,Data_3354,IPL-17O-5586,Data_3354 IPL-17O-5586 MB_24_05_355-R32-03 1,0,0,0,,2.5,-8.127697932,-8.160908194,0.004800848,-15.35975308,-15.47893613,0.001524726,0.011970081,0.005034031,-18.23982771,0.004751904,-34.95026275,0.00149439,-47.20820529,0.146409545,354.5809256,0.08670979,0.001803565,0.003521334,-15.72623875,0.045874996,0,0,1,-7.721892955,-14.65439077,-8.260403311,-15.66344022,-8.294709495,-15.78740811,0.041041986,41.04198611,-8.294709495,-15.78740811,41.04198611,no correction,no correction,no correction
32,5587,acf,Water,Mono Basin,MB_24_08_375,1,01 1,3/23/25 11:24,Data_3355,IPL-17O-5587,Data_3355 IPL-17O-5587 MB_24_08_375-R32-01 1,0,0,1,,2.5,-7.92307832,-7.954633023,0.004120103,-14.96369584,-15.07678173,0.003538241,0.005907731,0.003519476,-18.03729419,0.004078099,-34.56208551,0.003467844,-46.40738722,0.142608607,400.5674127,0.175150947,0.082002599,0.077870486,-15.31190454,0.414334209,0,0,1,-7.50911166,-14.24326179,-8.032783047,-15.22400235,-8.06521967,-15.34107722,0.034869105,34.86910505,-8.06521967,-15.34107722,34.86910505,no correction,no correction,no correction
32,5588,acf,Water,Mono Basin,MB_24_08_375,1,02 1,3/23/25 13:27,Data_3356,IPL-17O-5588,Data_3356 IPL-17O-5588 MB_24_08_375-R32-02 1,0,0,0,,2.5,-7.972233794,-8.004182273,0.003959693,-15.06046634,-15.1750269,0.001750983,0.008231931,0.004169828,-18.08594852,0.003919324,-34.65693065,0.001716145,-47.81020719,0.159779005,406.4082596,0.122973221,0.000952264,0.00179479,-15.41312489,0.101220342,0,0,1,-7.557381336,-14.33844398,-8.084418959,-15.32573845,-8.117275076,-15.44439143,0.037363602,37.3636016,-8.117275076,-15.44439143,37.3636016,no correction,no correction,no correction
32,5589,acf,Water,Mono Basin,MB_24_08_375,1,03 1,3/23/25 15:23,Data_3357,IPL-17O-5589,Data_3357 IPL-17O-5589 MB_24_08_375-R32-03 1,0,0,0,,2.5,-8.104924077,-8.137947892,0.00427215,-15.29525621,-15.41343528,0.00125073,0.000345934,0.004282666,-18.21728603,0.004228596,-34.88704912,0.001225846,-48.08989712,0.141241245,392.4811527,0.093966735,0.018452863,0.021582527,-15.65875382,0.245628937,0,0,1,-7.689269828,-14.57183681,-8.225505108,-15.57520188,-8.259521237,-15.69776968,0.028901154,28.90115376,-8.259521237,-15.69776968,28.90115376,no correction,no correction,no correction
32,5590,acf,Water,Mono Basin,MB_24_08_383,1,01 1,3/23/25 17:19,Data_3358,IPL-17O-5590,Data_3358 IPL-17O-5590 MB_24_08_383-R32-01 1,0,0,0,,2.5,-7.890809519,-7.922106893,0.003076254,-14.90272889,-15.01489033,0.00142997,0.005755199,0.003202219,-18.00535437,0.003044892,-34.50233155,0.001401519,-47.28222013,0.150655787,376.404158,0.140550748,0.01605015,0.018354196,-15.24813937,0.410614455,0,0,1,-7.474208078,-14.17745131,-7.995445354,-15.1536604,-8.027580331,-15.26965038,0.03479507,34.79506983,-8.027580331,-15.26965038,34.79506983,no correction,no correction,no correction
32,5591,acf,Water,Mono Basin,MB_24_08_383,1,02 1,3/24/25 11:18,Data_3359,IPL-17O-5591,Data_3359 IPL-17O-5591 MB_24_08_383-R32-02 1,0,0,0,,2.5,-7.946404238,-7.978145538,0.004303618,-14.99835468,-15.11196759,0.002760936,0.000973347,0.004082394,-18.0603823,0.004259742,-34.59605477,0.002706004,-46.30128112,0.125004741,344.7593354,0.153835644,0.023579972,0.019514472,-15.34815593,0.100016566,0,0,1,-7.521868522,-14.25857971,-8.046429548,-15.24037501,-8.078976773,-15.35770313,0.02989048,29.89047978,-8.078976773,-15.35770313,29.89047978,no correction,no correction,no correction
32,5592,acf,Water,Mono Basin,MB_24_08_383,1,03 1,3/24/25 13:16,Data_3360,IPL-17O-5592,Data_3360 IPL-17O-5592 MB_24_08_383-R32-03 1,0,0,0,,2.5,-7.916411276,-7.947912719,0.003881158,-14.95261927,-15.06553676,0.001586011,0.006690688,0.004122039,-18.03069512,0.003841589,-34.55122932,0.001554456,-47.1853632,0.14791948,400.4594404,0.116751108,0.002676668,0.000999281,-15.30031929,0.047836647,0,0,1,-7.490992359,-14.21121656,-8.01340014,-15.1897506,-8.045679994,-15.30629657,0.036044596,36.04459605,-8.045679994,-15.30629657,36.04459605,no correction,no correction,no correction
32,5593,acf,Water,Mono Basin,MB_24_11_415,1,01 1,3/24/25 15:15,Data_3361,IPL-17O-5593,Data_3361 IPL-17O-5593 MB_24_11_415-R32-01 1,0,0,1,,2.5,-7.790749731,-7.821256384,0.00327855,-14.7043917,-14.81357293,0.001567129,0.000310124,0.003718499,-17.90631469,0.003245125,-34.3079405,0.001535949,-46.6464823,0.12393727,363.5582397,0.103883207,0.012461601,0.015497944,-15.04072717,0.259592113,0,0,1,-7.364402517,-13.96120115,-7.877982159,-14.92252002,-7.909177406,-15.03498102,0.029292574,29.2925736,-7.909177406,-15.03498102,29.2925736,no correction,no correction,no correction
32,5594,acf,Water,Mono Basin,MB_24_11_415,1,02 1,3/24/25 17:14,Data_3362,IPL-17O-5594,Data_3362 IPL-17O-5594 MB_24_11_415-R32-02 1,0,0,0,,2.5,-7.931020296,-7.962638349,0.003375303,-14.97167367,-15.08488056,0.001248393,0.002178587,0.003484709,-18.0451552,0.003340892,-34.56990461,0.001223555,-46.74130341,0.113580774,361.5582521,0.1303209,0.02198582,0.017461237,-15.32024883,0.279521657,0,0,1,-7.503857099,-14.22708056,-8.027162043,-15.20670694,-8.059553164,-15.32351459,0.03126254,31.26253978,-8.059553164,-15.32351459,31.26253978,no correction,no correction,no correction
32,5595,acf,Water,Mono Basin,MB_24_11_415,1,03 1,3/24/25 22:00,Data_3363,IPL-17O-5595,Data_3363 IPL-17O-5595 MB_24_11_415-R32-03 1,0,0,0,potentially run another replicate?,2.5,-7.990122776,-8.02221516,0.003842063,-15.10549029,-15.22074034,0.001668754,0.014335739,0.003880304,-18.10365513,0.003802893,-34.70105879,0.001635552,-47.14338493,0.131657753,359.2097857,0.093592181,0.043012075,0.038295832,-15.46022269,0.139973858,0,0,1,-7.560875568,-14.3571368,-8.088156873,-15.34571839,-8.121043461,-15.46468255,0.044308927,44.30892713,-8.121043461,-15.46468255,44.30892713,no correction,no correction,no correction
32,5596,jnl,Water,Lake Erie,LE23_W220,1,01 1,3/25/25 11:16,Data_3364,IPL-17O-5596,Data_3364 IPL-17O-5596 LE23_W220-R32-01 1,0,0,2,,2.5,-5.454839765,-5.469771945,0.003309139,-10.28534863,-10.33860844,0.002242893,-0.010986687,0.003139476,-15.59421931,0.003275403,-29.9768192,0.002198269,-40.99821478,0.128761938,420.6747655,0.213734226,0.078111984,0.072797466,-10.43061097,5.029611719,0,0,1,-5.018608944,-9.52253159,-5.368597334,-10.17821939,-5.383060039,-10.23037164,0.018576188,18.5761877,-5.383060039,-10.23037164,18.5761877,no correction,no correction,no correction
